order_id,order_date,region,customer_segment,category,sub_category,ship_mode,quantity,unit_price,discount,sales,profit
ORD-2059,2024-03-06,South,Consumer,Clothing,Shoes,Express,3,39.45,0.05,112.43,41.42
ORD-2060,2024-03-19,South,Corporate,Electronics,Cameras,Express,6,213.33,0.0,1279.98,511.99
ORD-2061,2023-01-24,South,Consumer,Toys,Action Figures,Standard,5,24.46,0.2,97.84,24.46
ORD-2062,2023-12-14,East,Consumer,Furniture,Beds,Standard,5,99.95,0.05,474.76,174.91
ORD-2063,2023-12-19,East,Corporate,Toys,Puzzles,Same Day,2,26.62,0.05,50.58,18.64
ORD-2064,2024-07-19,South,Small Business,Toys,Puzzles,Standard,4,11.71,0.05,44.5,16.4
ORD-2065,2024-05-16,East,Consumer,Toys,Puzzles,Express,6,19.27,0.1,104.06,34.69
ORD-2066,2024-01-17,East,Consumer,Electronics,Laptops,Standard,3,348.67,0.15,889.11,261.5
ORD-2067,2024-10-19,North,Consumer,Toys,Dolls,Express,7,28.7,0.1,180.81,60.27
ORD-2068,2024-04-11,South,Consumer,Clothing,Shirts,Standard,7,49.57,0.0,346.99,138.8
ORD-2069,2024-08-14,West,Corporate,Furniture,Chairs,Standard,4,198.2,0.0,792.8,317.12
ORD-2070,2023-05-26,North,Consumer,Groceries,Dairy,Express,6,15.4,0.0,92.4,36.96
ORD-2071,2024-01-03,West,Consumer,Groceries,Beverages,Standard,2,19.38,0.05,36.82,13.56
ORD-2072,2023-01-17,east,Consumer,Groceries,Dairy,Express,5,17.52,0.05,83.22,30.66
ORD-2073,2023-08-29,East,Consumer,Electronics,Headphones,Express,3,239.04,0.1,645.41,215.14
ORD-2074,2024-01-16,East,Consumer,Electronics,Cameras,Standard,7,331.52,0.1,2088.58,696.2
ORD-2075,2024-12-05,West,Consumer,Clothing,Shirts,Express,4,31.88,0.05,121.14,44.63
ORD-2076,2023-08-23,East,Consumer,Clothing,Jackets,Standard,7,49.5,0.05,329.18,121.28
ORD-2077,2023-12-15,North,Consumer,Groceries,Beverages,Same Day,6,9.97,0.0,59.82,23.93
ORD-2078,2023-02-20,East,Small Business,Electronics,Cameras,Express,6,204.63,0.1,1105.0,368.33
ORD-2079,2024-04-15,West,Consumer,Toys,Dolls,Standard,3,34.48,0.05,98.27,36.21
ORD-2080,2023-01-29,East,Consumer,Toys,Board Games,Standard,1,36.83,0.0,36.83,14.73
ORD-2081,2024-03-15,South,Small Business,Groceries,Snacks,Express,3,16.2,0.0,48.6,19.44
ORD-2082,2024-11-06,South,Corporate,Clothing,Jackets,Standard,2,40.88,0.15,69.5,20.44
ORD-2083,2024-04-22,South,Small Business,Clothing,Shoes,Standard,4,51.63,0.2,165.22,41.31
ORD-2084,2024-10-01,North,Consumer,Toys,Dolls,Express,5,35.8,0.2,143.2,35.8
ORD-2085,2023-04-25,East,Small Business,Toys,Board Games,Standard,5,31.39,0.0,156.95,62.78
ORD-2086,2024-05-15,North,Corporate,Electronics,Laptops,Standard,4,299.9,0.05,1139.62,419.86
ORD-2087,2023-09-26,North,Corporate,Toys,Puzzles,Express,1,20.81,0.1,18.73,6.24
ORD-2088,2024-10-22,South,Consumer,Groceries,Dairy,Same Day,7,8.8,0.15,52.36,15.4
ORD-2089,2023-07-31,South,Corporate,Electronics,Laptops,Standard,2,304.78,0.0,609.56,243.82
ORD-2090,2023-10-06,West,Consumer,Groceries,Bakery,Express,3,24.33,0.05,69.34,25.55
ORD-2091,2023-05-08,East,Consumer,Furniture,Tables,Express,2,137.54,0.05,261.33,96.28
ORD-2092,2024-10-04,North,Consumer,Groceries,Beverages,Express,3,17.77,0.0,53.31,21.32
ORD-2093,2024-04-10,North,Consumer,Clothing,Shoes,Express,6,46.34,0.1,250.24,83.42
ORD-2094,2024-06-05,East,Small Business,Clothing,Trousers,Standard,7,28.89,0.0,202.23,80.89
ORD-2095,2024-12-05,South,Consumer,Groceries,Dairy,Standard,7,14.49,0.1,91.29,30.43
ORD-2096,2024-08-26,South,Consumer,Electronics,Headphones,Express,4,314.23,0.0,1256.92,502.77
ORD-2097,2024-09-29,North,Consumer,Clothing,Shirts,Standard,7,35.08,0.0,245.56,98.22
ORD-2098,2023-05-25,East,Consumer,Groceries,Beverages,Standard,7,19.04,0.0,133.28,53.31
ORD-2099,2024-11-28,East,Consumer,Furniture,Beds,Same Day,1,240.74,0.0,240.74,96.3
ORD-2100,2024-06-12,South,Consumer,Groceries,Snacks,Express,7,16.78,0.15,99.84,29.36
ORD-2101,2023-12-02,South,Consumer,Groceries,Beverages,Standard,5,15.64,0.2,62.56,15.64
ORD-2102,2023-11-27,West,Consumer,Toys,Puzzles,Express,2,27.22,0.2,43.55,10.89
ORD-2103,2024-02-02,East,Corporate,Electronics,Cameras,Express,3,214.53,0.05,611.41,225.26
ORD-2104,2023-08-16,North,Corporate,Furniture,Tables,Standard,2,68.36,0.1,123.05,41.02
ORD-2105,2024-02-07,South,Small Business,Electronics,Cameras,Express,7,234.15,0.1,1475.14,491.71
ORD-2106,2024-02-18,south,Corporate,Toys,Puzzles,Standard,6,54.16,0.2,259.97,64.99
ORD-2107,2024-12-09,South,Consumer,Groceries,Bakery,Standard,1,18.63,0.1,16.77,5.59
ORD-2108,2024-02-15,South,Consumer,Furniture,Beds,Standard,5,183.11,0.0,915.55,366.22
ORD-2109,2023-07-10,East,Consumer,Clothing,Trousers,Standard,3,33.73,0.1,91.07,30.36
ORD-2110,2023-05-12,West,Corporate,Clothing,Trousers,Standard,3,30.23,0.1,81.62,27.21
ORD-2111,2023-02-28,South,Consumer,Toys,Puzzles,Express,1,43.51,0.0,43.51,17.4
ORD-2112,2024-09-06,East,Small Business,Clothing,Shoes,,3,26.51,0.0,79.53,31.81
ORD-2113,2024-10-07,North,Corporate,Electronics,Cameras,Standard,1,292.24,0.15,248.4,73.06
ORD-2114,2024-12-04,East,Consumer,Electronics,Headphones,Standard,1,250.94,0.15,213.3,62.74
ORD-2115,2023-05-02,East,Small Business,Groceries,Beverages,Standard,5,16.17,0.0,80.85,32.34
ORD-2116,2024-12-30,West,Corporate,Electronics,Laptops,Standard,6,297.91,0.0,1787.46,714.98
ORD-2117,2023-01-18,South,Corporate,Toys,Action Figures,Standard,1,46.22,0.0,46.22,18.49
ORD-2118,2023-02-03,West,Small Business,Furniture,Beds,Same Day,4,195.56,0.0,782.24,312.9
ORD-2119,2024-12-23,West,Corporate,Furniture,Sofas,Same Day,5,206.75,0.0,1033.75,413.5
ORD-2120,2023-12-31,North,Consumer,Clothing,Jackets,Standard,5,43.36,0.05,205.96,75.88
ORD-2121,2023-11-05,North,Consumer,Clothing,Shoes,Standard,3,16.54,0.1,44.66,14.89
ORD-2122,2024-09-17,South,Consumer,Furniture,Chairs,Express,7,203.68,0.0,1425.76,570.3
ORD-2123,2024-02-16,South,Consumer,Groceries,Beverages,Standard,2,8.83,0.0,17.66,7.06
ORD-2124,2023-09-30,West,Consumer,Electronics,Cameras,Standard,7,319.85,0.1,2015.06,671.69
ORD-2125,2024-03-22,West,Consumer,Furniture,Sofas,Express,7,177.0,0.0,1239.0,495.6
ORD-2126,2024-09-25,North,Consumer,Clothing,Jackets,Standard,7,40.82,0.0,285.74,114.3
ORD-2127,2023-12-19,West,Small Business,Furniture,Chairs,Express,7,271.82,0.1,1712.47,570.83
ORD-2128,2024-05-13,West,Small Business,Clothing,Shirts,Express,4,38.51,0.1,138.64,46.22
ORD-2129,2023-04-02,North,Corporate,Toys,Action Figures,Express,5,38.38,0.05,182.3,67.16
ORD-2130,2023-06-27,East,Consumer,Electronics,Phones,Standard,1,212.75,0.0,212.75,85.1
ORD-2131,2023-08-31,East,Corporate,Clothing,Trousers,Express,3,35.88,0.0,107.64,43.06
ORD-2132,2024-10-14,East,Consumer,Furniture,Tables,Standard,4,201.13,0.0,804.52,321.81
ORD-2133,2024-05-01,West,Consumer,Electronics,Laptops,Standard,6,293.63,0.0,1761.78,704.71
ORD-2134,2024-03-12,West,Small Business,Groceries,Snacks,Standard,5,13.75,0.05,65.31,24.06
ORD-2135,2024-11-20,West,Small Business,Toys,Puzzles,Standard,2,18.7,0.05,35.53,13.09
ORD-2136,2023-08-06,West,Consumer,Clothing,Trousers,Standard,4,46.24,0.15,157.22,46.24
ORD-2137,2023-09-13,West,Consumer,Electronics,Cameras,Standard,5,244.62,0.05,1161.94,428.08
ORD-2138,2024-07-24,West,Corporate,Electronics,Phones,Standard,1,323.48,0.1,291.13,97.04
ORD-2139,2024-02-02,North,Consumer,Clothing,Shirts,Standard,7,55.9,0.05,371.74,136.96
ORD-2140,2023-08-30,East,Consumer,Furniture,Tables,Standard,5,208.17,0.05,988.81,364.3
ORD-2141,2024-10-13,East,Consumer,Electronics,Laptops,Same Day,5,49.32,0.05,234.27,86.31
ORD-2142,2023-06-28,West,Small Business,Toys,Board Games,Express,6,36.14,0.0,216.84,86.74
ORD-2143,2023-08-09,South,Small Business,Toys,Action Figures,Standard,2,38.66,0.0,77.32,30.93
ORD-2144,2024-10-30,East,Consumer,Groceries,Beverages,Standard,4,15.02,0.2,48.06,12.01
ORD-2145,2024-06-30,South,Consumer,Clothing,Trousers,Express,3,38.91,0.1,105.06,35.02
ORD-2146,2023-05-11,South,Corporate,Toys,Dolls,Same Day,3,42.59,0.1,114.99,38.33
ORD-2147,2024-08-11,East,Corporate,Electronics,Phones,Standard,1,220.04,0.15,187.03,55.01
ORD-2148,2024-06-23,West,Consumer,Toys,Puzzles,Express,5,15.78,0.0,78.9,31.56
ORD-2149,2023-12-14,North,Consumer,Electronics,Laptops,Standard,6,205.65,0.15,1048.82,308.48
ORD-2150,2024-10-15,South,Corporate,Electronics,Cameras,Standard,1,209.12,0.15,177.75,52.28
ORD-2151,2024-06-10,East,Corporate,Electronics,Laptops,Standard,5,386.26,0.2,1545.04,386.26
ORD-2152,2024-07-05,East,Corporate,Electronics,Laptops,Same Day,7,227.31,0.0,1591.17,636.47
ORD-2153,2024-01-25,South,Consumer,Electronics,Cameras,Standard,3,202.65,0.1,547.16,182.39
ORD-2154,2024-12-30,North,Consumer,Electronics,Laptops,Standard,7,175.15,0.0,1226.05,490.42
ORD-2155,2023-12-13,East,Corporate,Groceries,Snacks,Standard,2,14.88,0.0,29.76,11.9
ORD-2156,2024-01-07,North,Consumer,Toys,Dolls,Same Day,7,30.15,0.0,211.05,84.42
ORD-2157,2023-09-16,East,Corporate,Groceries,Dairy,Same Day,6,15.64,0.0,93.84,37.54
ORD-2158,2023-07-06,North,Consumer,Toys,Action Figures,Same Day,7,40.21,0.0,281.47,112.59
ORD-2159,2024-07-13,North,Small Business,Toys,Action Figures,Standard,5,28.63,0.0,143.15,57.26
ORD-2160,2024-07-27,South,Consumer,Toys,Action Figures,Standard,5,32.58,0.1,146.61,48.87
ORD-2161,2024-05-02,East,Consumer,Electronics,Headphones,Standard,1,392.01,0.05,372.41,137.2
ORD-2162,2024-07-07,South,Small Business,Groceries,Snacks,Standard,5,16.0,0.0,80.0,32.0
ORD-2163,2023-03-29,East,Consumer,Clothing,Trousers,Express,7,51.8,0.0,362.6,145.04
ORD-2164,2024-01-31,West,Small Business,Toys,Dolls,Standard,6,20.6,0.2,98.88,24.72
ORD-2165,2024-04-08,West,Corporate,Furniture,Sofas,Express,5,276.33,0.05,1312.57,483.58
ORD-2166,2023-06-30,West,Consumer,Electronics,Cameras,Standard,1,121.7,0.0,121.7,48.68
ORD-2167,2023-09-12,East,Small Business,Furniture,Tables,Standard,5,158.77,0.0,793.85,317.54
ORD-2168,2024-03-28,West,Consumer,Electronics,Cameras,Express,1,230.16,0.1,207.14,69.04
ORD-2169,2023-11-07,North,Consumer,Furniture,Chairs,Express,3,199.75,0.0,599.25,239.7
ORD-2170,2024-09-05,East,Corporate,Groceries,Bakery,Standard,7,9.41,0.05,62.58,23.06
ORD-2171,2024-02-19,South,Consumer,Furniture,Sofas,Standard,6,88.16,0.1,476.06,158.68
ORD-2172,2023-04-15,West,Consumer,Electronics,Laptops,Standard,3,378.21,0.0,1134.63,453.85
ORD-2173,2024-08-06,East,Consumer,Groceries,Beverages,Express,5,6.79,0.2,27.16,6.79
ORD-2174,2023-04-17,East,Corporate,Groceries,Snacks,Standard,4,8.14,0.0,32.56,13.02
ORD-2175,2023-10-02,North,Consumer,Furniture,Tables,Standard,6,218.57,0.1,1180.28,393.43
ORD-2176,2023-05-08,South,Consumer,Clothing,Jackets,Express,5,24.51,0.05,116.42,42.89
ORD-2177,2024-04-01,South,Consumer,Electronics,Phones,Same Day,1,136.87,0.1,123.18,41.06
ORD-2178,2024-10-13,west,Consumer,Toys,Puzzles,Standard,5,13.62,0.05,64.69,23.83
ORD-2179,2024-04-18,South,Consumer,Furniture,Chairs,Standard,3,244.13,0.15,622.53,183.1
ORD-2180,2023-08-31,South,Consumer,Furniture,Sofas,Express,7,183.67,0.0,1285.69,514.28
ORD-2181,2023-05-15,West,Consumer,Furniture,Sofas,Standard,7,97.64,0.0,683.48,273.39
ORD-2182,2023-11-29,West,Corporate,Clothing,Jackets,Standard,6,19.34,0.0,116.04,46.42
ORD-2183,2024-07-04,West,Consumer,Furniture,Chairs,Express,2,223.11,0.0,446.22,178.49
ORD-2184,2023-03-15,East,Consumer,Electronics,Laptops,Same Day,1,165.91,0.1,149.32,49.77
ORD-2185,2023-04-12,South,Corporate,Electronics,Phones,Same Day,7,74.95,0.1,472.18,157.39
ORD-2186,2024-02-28,West,Consumer,Toys,Board Games,Express,7,38.54,0.05,256.29,94.42
ORD-2187,2024-05-23,West,Consumer,Groceries,Snacks,Standard,5,14.19,0.1,63.86,21.29
ORD-2188,2023-10-13,West,Corporate,Groceries,Bakery,Express,3,17.83,0.0,53.49,21.4
ORD-2189,2023-07-19,West,Consumer,Furniture,Beds,Standard,7,118.24,0.05,786.3,289.69
ORD-2190,2023-05-10,West,Consumer,Electronics,Headphones,Standard,7,212.51,0.0,1487.57,595.03
ORD-2191,2023-04-25,North,Consumer,Groceries,Bakery,Standard,3,11.49,0.15,29.3,8.62
ORD-2192,2024-05-28,West,Consumer,Groceries,Snacks,Standard,1,11.76,0.05,11.17,4.11
ORD-2193,2024-07-12,West,Consumer,Toys,Board Games,Standard,3,19.87,0.1,53.65,17.88
ORD-2194,2023-09-14,North,Consumer,Toys,Action Figures,Standard,6,22.26,0.0,133.56,53.42
ORD-2195,2024-12-04,South,Consumer,Toys,Dolls,Standard,6,21.98,0.0,131.88,52.75
ORD-2196,2023-08-10,South,Consumer,Groceries,Bakery,Standard,2,13.5,0.1,24.3,8.1
ORD-2197,2023-11-05,South,Small Business,Clothing,Trousers,Standard,6,39.61,0.05,225.78,83.18
ORD-2198,2023-09-13,West,Consumer,Groceries,Bakery,Standard,5,9.47,0.1,42.62,14.21
ORD-2199,2023-08-20,South,Consumer,Groceries,Dairy,Express,4,14.74,0.05,56.01,20.63
ORD-2200,2023-05-13,South,Consumer,Electronics,Cameras,Standard,6,332.93,0.05,1897.7,699.15
ORD-2201,2024-06-28,North,Corporate,Groceries,Bakery,Standard,3,13.59,0.0,40.77,16.31
ORD-2202,2024-06-19,East,Consumer,Furniture,Beds,Standard,3,195.17,0.05,556.23,204.92
ORD-2203,2023-01-27,North,Consumer,Furniture,Sofas,Standard,5,242.17,0.1,1089.76,363.25
ORD-2204,2023-09-02,West,Consumer,Electronics,Phones,Standard,2,235.32,0.1,423.58,141.2
ORD-2205,2023-05-01,North,Consumer,Toys,Board Games,Standard,1,27.91,0.1,25.12,8.37
ORD-2206,2024-04-06,East,Consumer,Toys,Puzzles,Express,6,42.14,0.05,240.2,88.5
ORD-2207,2024-07-11,North,Consumer,Clothing,Shoes,Standard,5,40.29,0.1,181.3,60.43
ORD-2208,2024-05-25,East,Consumer,Toys,Dolls,Same Day,7,19.47,0.0,136.29,54.52
ORD-2209,2024-08-29,North,Small Business,Toys,Board Games,Same Day,1,31.83,0.0,31.83,12.73
ORD-2210,2023-01-16,West,Corporate,Groceries,Beverages,Express,4,12.16,0.0,48.64,19.46
ORD-2211,2024-04-19,West,Consumer,Groceries,Dairy,Standard,6,13.66,0.15,69.67,20.49
ORD-2212,2023-01-21,South,Small Business,Groceries,Snacks,Express,3,17.67,0.15,45.06,13.25
ORD-2213,2023-10-12,South,Small Business,Groceries,Snacks,Express,6,21.39,0.1,115.51,38.51
ORD-2214,2024-10-01,North,Corporate,Electronics,Phones,Standard,7,323.52,0.1,2038.18,679.4
ORD-2215,2023-01-25,East,Consumer,Electronics,Laptops,Standard,6,442.42,0.1,2389.07,796.36
ORD-2216,2024-09-29,West,Consumer,Groceries,Dairy,Express,2,14.25,0.05,27.08,9.98
ORD-2217,2023-02-09,West,Consumer,Toys,Dolls,Express,4,28.01,0.0,112.04,44.82
ORD-2218,2024-04-27,East,Corporate,Toys,Puzzles,Same Day,6,34.15,0.1,184.41,61.47
ORD-2219,2023-10-07,South,Consumer,Furniture,Sofas,Standard,2,97.79,0.05,185.8,68.45
ORD-2220,2024-03-23,East,Corporate,Furniture,Tables,Standard,5,255.48,0.05,1213.53,447.09
ORD-2221,2023-05-05,North,Corporate,Electronics,Phones,Standard,3,343.83,0.05,979.92,361.03
ORD-2222,2024-08-02,North,Consumer,Toys,Puzzles,Standard,4,34.66,0.1,124.78,41.6
ORD-2223,2024-10-08,east,Corporate,Groceries,Snacks,Express,2,11.01,0.05,20.92,7.71
ORD-2224,2023-01-12,South,Corporate,Groceries,Dairy,Express,5,5.0,0.0,25.0,10.0
ORD-2225,2024-05-23,West,Consumer,Groceries,Dairy,Standard,5,19.1,0.1,85.95,28.65
ORD-2226,2023-06-17,South,Consumer,Toys,Dolls,Standard,7,37.46,0.05,249.11,91.78
ORD-2227,2023-01-17,West,Consumer,Electronics,Phones,Standard,1,168.37,0.0,168.37,67.35
ORD-2228,2024-12-18,East,Consumer,Electronics,Phones,Standard,3,155.65,0.0,466.95,186.78
ORD-2229,2023-03-09,South,Small Business,Groceries,Dairy,Standard,6,18.96,0.0,113.76,45.5
ORD-2230,2023-04-22,South,Consumer,Toys,Puzzles,Standard,2,26.59,0.1,47.86,15.95
ORD-2231,2024-04-08,North,Corporate,Electronics,Laptops,Same Day,6,253.59,0.0,1521.54,608.62
ORD-2232,2023-10-01,West,Corporate,Furniture,Beds,Standard,2,33.28,0.05,63.23,23.29
ORD-2233,2023-05-18,South,Consumer,Clothing,Shoes,Standard,1,48.4,0.0,48.4,19.36
ORD-2234,2024-02-11,East,Small Business,Clothing,Jackets,Express,7,41.21,0.1,259.62,86.54
ORD-2235,2024-05-16,East,Consumer,Toys,Dolls,Express,1,7.69,0.1,6.92,2.31
ORD-2236,2024-11-07,East,Consumer,Clothing,Shoes,Express,7,48.24,0.15,287.03,84.42
ORD-2237,2024-10-14,East,Corporate,Toys,Board Games,Standard,5,36.67,0.05,174.18,64.17
ORD-2238,2023-04-28,West,Consumer,Toys,Dolls,Standard,5,38.78,0.15,164.82,48.48
ORD-2239,2024-11-30,West,Small Business,Electronics,Headphones,Standard,6,269.84,0.1,1457.14,485.72
ORD-2240,2023-04-09,South,Consumer,Furniture,Sofas,Same Day,1,163.5,0.1,147.15,49.05
ORD-2241,2023-09-04,West,Consumer,Furniture,Chairs,Standard,1,253.57,0.05,240.89,88.75
ORD-2242,2023-03-03,East,Small Business,Groceries,Dairy,Express,1,14.63,0.15,12.44,3.66
ORD-2243,2023-06-09,North,Corporate,Electronics,Laptops,Standard,2,324.34,0.1,583.81,194.6
ORD-2244,2024-12-21,North,Corporate,Electronics,Cameras,Express,3,289.79,0.1,782.43,260.81
ORD-2245,2023-08-30,South,Small Business,Toys,Puzzles,Standard,2,16.36,0.2,26.18,6.55
ORD-2246,2024-01-05,South,Consumer,Toys,Dolls,Standard,2,15.39,0.1,27.7,9.23
ORD-2247,2023-08-24,West,Consumer,Furniture,Tables,Standard,3,90.35,0.1,243.94,81.31
ORD-2248,2024-07-12,North,Consumer,Toys,Action Figures,Standard,3,19.9,0.1,53.73,17.91
ORD-2249,2024-04-09,West,Consumer,Clothing,Jackets,Standard,7,32.02,0.05,212.93,78.45
ORD-2250,2023-01-24,East,Corporate,Groceries,Beverages,Express,5,25.13,0.0,125.65,50.26
ORD-2251,2023-07-12,North,Consumer,Electronics,Headphones,Express,2,336.07,0.05,638.53,235.25
ORD-2252,2023-04-30,North,Consumer,Clothing,Shirts,Same Day,7,38.61,0.15,229.73,67.57
ORD-2253,2023-10-11,South,Consumer,Electronics,Laptops,Express,4,345.19,0.0,1380.76,552.3
ORD-2254,2024-11-16,East,Small Business,Electronics,Laptops,Standard,1,252.61,0.0,252.61,101.04
ORD-2255,2024-01-05,South,Corporate,Clothing,Shoes,Standard,5,52.84,0.05,250.99,92.47
ORD-2256,2024-02-01,West,Consumer,Clothing,Jackets,Standard,6,20.81,0.0,124.86,49.94
ORD-2257,2024-12-02,West,Consumer,Furniture,Sofas,Standard,6,163.42,0.05,931.49,343.18
ORD-2258,2023-01-11,north,Consumer,Groceries,Dairy,Standard,3,11.51,0.1,31.08,10.36
ORD-2259,2024-09-10,West,Consumer,Groceries,Dairy,Express,2,18.25,0.1,32.85,10.95
ORD-2260,2023-02-04,South,Small Business,Groceries,Snacks,Standard,1,8.75,0.1,7.88,2.63
ORD-2261,2024-09-27,East,Corporate,Groceries,Snacks,Express,6,13.97,0.0,83.82,33.53
ORD-2262,2024-12-29,North,Consumer,Groceries,Dairy,Express,3,20.17,0.0,60.51,24.2
ORD-2263,2024-10-06,South,Consumer,Toys,Dolls,Standard,5,34.44,0.1,154.98,51.66
ORD-2264,2023-01-16,North,Small Business,Toys,Dolls,Express,5,30.3,0.1,136.35,45.45
ORD-2265,2024-09-24,West,Corporate,Furniture,Chairs,Express,2,232.83,0.05,442.38,162.98
ORD-2266,2023-04-24,south,Consumer,Toys,Action Figures,Standard,5,47.42,0.15,201.54,59.28
ORD-2267,2023-03-08,North,Consumer,Groceries,Bakery,Standard,3,12.15,0.0,36.45,14.58
ORD-2268,2023-09-05,West,Corporate,Toys,Board Games,Standard,4,27.71,0.0,110.84,44.34
ORD-2269,2023-10-21,North,Small Business,Clothing,Shirts,Express,3,51.29,0.1,138.48,46.16
ORD-2270,2023-12-03,East,Consumer,Clothing,Shirts,Express,3,43.55,0.0,130.65,52.26
ORD-2271,2024-08-15,South,Consumer,Clothing,Jackets,Express,7,39.99,0.0,279.93,111.97
ORD-2272,2024-02-21,North,Consumer,Clothing,Jackets,Standard,6,30.34,0.0,182.04,72.82
ORD-2273,2024-09-13,West,Consumer,Clothing,Trousers,Express,3,46.59,0.0,139.77,55.91
ORD-2274,2023-06-20,West,Small Business,Clothing,Trousers,Express,1,50.15,0.0,50.15,20.06
ORD-2275,2024-07-18,West,Consumer,Furniture,Chairs,Standard,2,161.52,0.1,290.74,96.92
ORD-2276,2024-12-23,North,Consumer,Electronics,Laptops,Standard,6,495.73,0.0,2974.38,1189.75
ORD-2277,2023-04-16,East,Consumer,Groceries,Bakery,Standard,5,17.43,0.1,78.44,26.15
ORD-2278,2023-10-09,East,Consumer,Groceries,Dairy,Express,1,18.02,0.05,17.12,6.31
ORD-2279,2023-03-12,West,Corporate,Groceries,Dairy,Express,2,7.28,0.05,13.83,5.09
ORD-2280,2023-06-30,East,Consumer,Toys,Puzzles,Express,6,38.7,0.05,220.59,81.27
ORD-2281,2023-03-29,East,Consumer,Clothing,Shoes,Standard,1,30.62,0.0,30.62,12.25
ORD-2282,2024-03-08,West,Consumer,Electronics,Phones,Standard,1,284.6,0.0,284.6,113.84
ORD-2283,2024-10-08,North,Corporate,Toys,Dolls,Express,6,21.68,0.05,123.58,45.53
ORD-2284,2023-05-13,West,Consumer,Furniture,Sofas,Same Day,4,140.6,0.05,534.28,196.84
ORD-2285,2023-10-03,south,Small Business,Furniture,Chairs,Standard,1,230.89,0.0,230.89,92.36
ORD-2286,2024-12-21,North,Corporate,Toys,Board Games,Standard,6,28.69,0.0,172.14,68.86
ORD-2287,2023-10-06,East,Corporate,Groceries,Snacks,Standard,2,9.75,0.0,19.5,7.8
ORD-2288,2023-06-29,West,Corporate,Electronics,Cameras,Standard,4,275.5,0.1,991.8,330.6
ORD-2289,2023-01-31,North,Small Business,Toys,Puzzles,Standard,2,27.35,0.0,54.7,21.88
ORD-2290,2023-05-12,West,Consumer,Groceries,Beverages,Express,5,10.65,0.0,53.25,21.3
ORD-2291,2024-06-17,West,Small Business,Toys,Dolls,Standard,6,38.86,0.05,221.5,81.6
ORD-2292,2024-01-24,North,Consumer,Clothing,Shirts,Express,1,28.79,0.1,25.91,8.64
ORD-2293,2023-06-12,East,Consumer,Electronics,Laptops,Standard,4,285.25,0.05,1083.95,399.35
ORD-2294,2023-08-27,South,Corporate,Toys,Action Figures,Standard,3,17.73,0.2,42.55,10.64
ORD-2295,2024-02-09,South,Small Business,Toys,Puzzles,Same Day,1,33.55,0.0,33.55,13.42
ORD-2296,2023-10-21,South,Consumer,Furniture,Chairs,Standard,5,229.08,0.0,1145.4,458.16
ORD-2297,2024-06-05,South,Consumer,Toys,Dolls,Standard,2,25.05,0.05,47.6,17.54
ORD-2298,2024-07-12,North,Consumer,Clothing,Shoes,Standard,2,56.0,0.15,95.2,28.0
ORD-2299,2024-05-07,East,Consumer,Toys,Puzzles,Standard,1,22.55,0.1,20.3,6.77
ORD-2300,2023-10-31,East,Consumer,Clothing,Shirts,Standard,4,33.74,0.0,134.96,53.98
ORD-2301,2023-08-03,West,Small Business,Furniture,Tables,Standard,3,203.71,0.0,611.13,244.45
ORD-2302,2024-01-17,North,Corporate,Furniture,Chairs,Standard,2,260.6,0.1,469.08,156.36
ORD-2303,2024-06-03,West,Consumer,Electronics,Headphones,Standard,4,252.79,0.0,1011.16,404.46
ORD-2304,2024-02-14,West,Consumer,Furniture,Beds,Standard,6,214.94,0.0,1289.64,515.86
ORD-2305,2023-05-26,South,Consumer,Electronics,Laptops,Same Day,6,173.96,0.0,1043.76,417.5
ORD-2306,2023-06-20,South,Consumer,Toys,Action Figures,Standard,5,5.0,0.05,23.75,8.75
ORD-2307,2024-11-10,South,Consumer,Furniture,Chairs,Standard,2,218.69,0.0,437.38,174.95
ORD-2308,2024-01-11,West,Consumer,Clothing,Shirts,Express,2,54.27,0.0,108.54,43.42
ORD-2309,2024-07-17,South,Small Business,Furniture,Sofas,Standard,5,216.03,0.15,918.13,270.04
ORD-2310,2024-09-10,South,Small Business,Clothing,Shirts,Express,7,41.39,0.05,275.24,101.4
ORD-2311,2024-08-28,North,Corporate,Clothing,Trousers,Standard,3,42.74,0.1,115.4,38.47
ORD-2312,2024-11-18,West,Consumer,Electronics,Headphones,Standard,3,201.95,0.15,514.97,151.46
ORD-2313,2024-04-02,East,Small Business,Clothing,Shirts,Express,2,43.81,0.1,78.86,26.29
ORD-2314,2023-12-10,South,Consumer,Electronics,Cameras,Standard,3,228.29,0.05,650.63,239.71
ORD-2315,2023-08-09,East,Consumer,Toys,Action Figures,Same Day,2,19.48,0.1,35.06,11.68
ORD-2316,2023-10-07,South,Small Business,Furniture,Sofas,Same Day,1,172.09,0.0,172.09,68.84
ORD-2317,2024-05-21,West,Consumer,Clothing,Shirts,Express,5,43.3,0.05,205.68,75.78
ORD-2318,2024-04-14,East,Consumer,Toys,Puzzles,Express,4,21.5,0.05,81.7,30.1
ORD-2319,2024-11-17,East,Consumer,Groceries,Beverages,Standard,7,23.39,0.1,147.36,49.12
ORD-2320,2024-10-05,West,Consumer,Electronics,Laptops,Same Day,7,72.54,0.0,507.78,203.11
ORD-2321,2024-08-24,South,Corporate,Electronics,Headphones,Standard,6,173.5,0.05,988.95,364.35
ORD-2322,2023-01-03,West,Corporate,Clothing,Trousers,Standard,5,46.85,0.05,222.54,81.99
